Time,II,PLETH
09:47:45.146,1.809,-0.092
09:47:45.148,1.880,-0.092
09:47:45.15,1.916,-0.092
09:47:45.152,1.916,-0.102
09:47:45.154,1.845,-0.102
09:47:45.156,1.632,-0.102
09:47:45.158,1.313,-0.102
09:47:45.16,0.995,-0.118
09:47:45.162,0.711,-0.118
09:47:45.164,0.464,-0.118
09:47:45.166,0.250,-0.118
09:47:45.168,0.108,-0.141
09:47:45.17,0.003,-0.141
09:47:45.172,-0.032,-0.141
09:47:45.174,-0.103,-0.141
09:47:45.176,-0.139,-0.172
09:47:45.178,-0.174,-0.172
09:47:45.18,-0.210,-0.172
09:47:45.182,-0.210,-0.172
09:47:45.184,-0.246,-0.200
09:47:45.186,-0.246,-0.200
09:47:45.188,-0.281,-0.200
09:47:45.19,-0.317,-0.200
09:47:45.192,-0.317,-0.232
09:47:45.194,-0.352,-0.232
09:47:45.196,-0.352,-0.232
09:47:45.198,-0.352,-0.232
09:47:45.2,-0.352,-0.265
09:47:45.202,-0.352,-0.265
09:47:45.204,-0.352,-0.265
09:47:45.206,-0.352,-0.265
09:47:45.208,-0.388,-0.302
09:47:45.21,-0.388,-0.302
09:47:45.212,-0.388,-0.302
09:47:45.214,-0.423,-0.302
09:47:45.216,-0.459,-0.324
09:47:45.218,-0.459,-0.324
09:47:45.22,-0.459,-0.324
09:47:45.222,-0.459,-0.324
09:47:45.224,-0.459,-0.345
09:47:45.226,-0.459,-0.345
09:47:45.228,-0.459,-0.345
09:47:45.23,-0.459,-0.345
09:47:45.232,-0.459,-0.366
09:47:45.234,-0.459,-0.366
09:47:45.236,-0.459,-0.366
09:47:45.238,-0.459,-0.366
09:47:45.24,-0.459,-0.378
09:47:45.242,-0.459,-0.378
09:47:45.244,-0.494,-0.378
09:47:45.246,-0.494,-0.378
09:47:45.248,-0.528,-0.389
09:47:45.25,-0.528,-0.389
09:47:45.252,-0.494,-0.389
09:47:45.254,-0.494,-0.389
09:47:45.256,-0.528,-0.389
09:47:45.258,-0.528,-0.389
09:47:45.26,-0.564,-0.389
09:47:45.262,-0.564,-0.389
09:47:45.264,-0.564,-0.389
09:47:45.266,-0.564,-0.389
09:47:45.268,-0.564,-0.389
09:47:45.27,-0.564,-0.389
09:47:45.272,-0.564,-0.389
09:47:45.274,-0.564,-0.389
09:47:45.276,-0.564,-0.389
09:47:45.278,-0.564,-0.389
09:47:45.28,-0.564,-0.399
09:47:45.282,-0.564,-0.399
09:47:45.284,-0.564,-0.399
09:47:45.286,-0.564,-0.399
09:47:45.288,-0.564,-0.394
09:47:45.29,-0.564,-0.394
09:47:45.292,-0.599,-0.394
09:47:45.294,-0.599,-0.394
09:47:45.296,-0.599,-0.389
09:47:45.298,-0.599,-0.389
09:47:45.3,-0.564,-0.389
09:47:45.302,-0.564,-0.389
09:47:45.304,-0.528,-0.394
09:47:45.306,-0.528,-0.394
09:47:45.308,-0.528,-0.394
09:47:45.31,-0.494,-0.394
09:47:45.312,-0.494,-0.389
09:47:45.314,-0.459,-0.389
09:47:45.316,-0.459,-0.389
09:47:45.318,-0.423,-0.389
09:47:45.32,-0.388,-0.383
09:47:45.322,-0.388,-0.383
09:47:45.324,-0.388,-0.383
09:47:45.326,-0.388,-0.383
09:47:45.328,-0.352,-0.378
09:47:45.33,-0.352,-0.378
09:47:45.332,-0.352,-0.378
09:47:45.334,-0.352,-0.378
09:47:45.336,-0.317,-0.383
09:47:45.338,-0.317,-0.383
09:47:45.34,-0.281,-0.383
09:47:45.342,-0.246,-0.383
09:47:45.344,-0.246,-0.378
09:47:45.346,-0.246,-0.378
09:47:45.348,-0.210,-0.378
09:47:45.35,-0.210,-0.378
09:47:45.352,-0.174,-0.378
09:47:45.354,-0.174,-0.378
09:47:45.356,-0.139,-0.378
09:47:45.358,-0.103,-0.378
09:47:45.36,-0.068,-0.389
09:47:45.362,-0.103,-0.389
09:47:45.364,-0.103,-0.389
09:47:45.366,-0.068,-0.389
09:47:45.368,-0.068,-0.389
09:47:45.37,-0.032,-0.389
09:47:45.372,-0.032,-0.389
09:47:45.374,-0.032,-0.389
09:47:45.376,0.003,-0.383
09:47:45.378,0.003,-0.383
09:47:45.38,0.003,-0.383
09:47:45.382,0.003,-0.383
09:47:45.384,0.003,-0.389
09:47:45.386,0.003,-0.389
09:47:45.388,0.003,-0.389
09:47:45.39,0.003,-0.389
09:47:45.392,0.003,-0.394
09:47:45.394,0.003,-0.394
09:47:45.396,0.003,-0.394
09:47:45.398,0.003,-0.394
09:47:45.4,-0.032,-0.394
09:47:45.402,0.003,-0.394
09:47:45.404,0.003,-0.394
09:47:45.406,0.003,-0.394
09:47:45.408,-0.032,-0.389
09:47:45.41,-0.032,-0.389
09:47:45.412,-0.032,-0.389
09:47:45.414,-0.032,-0.389
09:47:45.416,-0.068,-0.389
09:47:45.418,-0.068,-0.389
09:47:45.42,-0.068,-0.389
09:47:45.422,-0.068,-0.389
09:47:45.424,-0.068,-0.378
09:47:45.426,-0.068,-0.378
09:47:45.428,-0.068,-0.378
09:47:45.43,-0.068,-0.378
09:47:45.432,-0.032,-0.361
09:47:45.434,-0.032,-0.361
09:47:45.436,-0.032,-0.361
09:47:45.438,0.003,-0.361
09:47:45.44,-0.032,-0.345
09:47:45.442,-0.032,-0.345
09:47:45.444,0.003,-0.345
09:47:45.446,0.003,-0.345
09:47:45.448,0.003,-0.324
09:47:45.45,0.003,-0.324
09:47:45.452,0.003,-0.324
09:47:45.454,0.037,-0.324
09:47:45.456,0.037,-0.291
09:47:45.458,0.037,-0.291
09:47:45.46,0.037,-0.291
09:47:45.462,0.037,-0.291
09:47:45.464,0.037,-0.270
09:47:45.466,0.037,-0.270
09:47:45.468,0.037,-0.270
09:47:45.47,0.073,-0.270
09:47:45.472,0.073,-0.242
09:47:45.474,0.073,-0.242
09:47:45.476,0.073,-0.242
09:47:45.478,0.073,-0.242
09:47:45.48,0.073,-0.221
09:47:45.482,0.073,-0.221
09:47:45.484,0.073,-0.221
09:47:45.486,0.073,-0.221
09:47:45.488,0.073,-0.200
09:47:45.49,0.073,-0.200
09:47:45.492,0.073,-0.200
09:47:45.494,0.073,-0.200
09:47:49.958,0.037,0.614
09:47:49.96,0.037,0.571
09:47:49.962,0.037,0.571
09:47:49.964,0.037,0.571
09:47:49.966,0.003,0.571
09:47:49.968,0.037,0.526
09:47:49.97,0.037,0.526
09:47:49.972,0.037,0.526
09:47:49.974,0.037,0.526
09:47:49.976,0.003,0.513
09:47:49.978,0.003,0.513
09:47:49.98,0.003,0.513
09:47:49.982,0.003,0.513
09:47:49.984,0.003,0.455
09:47:49.986,0.003,0.455
09:47:49.988,0.003,0.455
09:47:49.99,0.003,0.455
09:47:49.992,-0.032,0.408
09:47:49.994,-0.032,0.408
09:47:49.996,-0.068,0.408
09:47:49.998,-0.068,0.408
09:47:50,-0.068,0.355
09:47:50.002,-0.068,0.355
09:47:50.004,-0.068,0.355
09:47:50.006,-0.068,0.355
09:47:50.008,-0.068,0.303
09:47:50.01,-0.068,0.303
09:47:50.012,-0.068,0.303
09:47:50.014,-0.068,0.303
09:47:50.016,-0.068,0.257
09:47:50.018,-0.068,0.257
09:47:50.02,-0.068,0.257
09:47:50.022,-0.068,0.257
09:47:50.024,-0.068,0.210
09:47:50.026,-0.068,0.210
09:47:50.028,-0.068,0.210
09:47:50.03,-0.068,0.210
09:47:50.032,-0.068,0.169
09:47:50.034,-0.068,0.169
09:47:50.036,-0.068,0.169
09:47:50.038,-0.068,0.169
09:47:50.04,-0.068,0.134
09:47:50.042,-0.032,0.134
09:47:50.044,-0.032,0.134
09:47:50.046,-0.032,0.134
09:47:50.048,0.003,0.099
09:47:50.05,0.003,0.099
09:47:50.052,0.003,0.099
09:47:50.054,0.003,0.099
09:47:50.056,0.003,0.064
09:47:50.058,0.037,0.064
09:47:50.06,0.037,0.064
09:47:50.062,0.037,0.064
09:47:50.064,0.037,0.035
09:47:50.066,0.037,0.035
09:47:50.068,0.037,0.035
09:47:50.07,0.003,0.035
09:47:50.072,0.003,0.024
09:47:50.074,-0.032,0.024
09:47:50.076,-0.068,0.024
09:47:50.078,-0.139,0.024
09:47:50.08,-0.210,-0.005
09:47:50.082,-0.281,-0.005
09:47:50.084,-0.352,-0.005
09:47:50.086,-0.423,-0.005
09:47:50.088,-0.494,-0.023
09:47:50.09,-0.635,-0.023
09:47:50.092,-0.848,-0.023
09:47:50.094,-1.060,-0.023
09:47:50.096,-1.237,-0.041
09:47:50.098,-1.380,-0.041
09:47:50.1,-1.451,-0.041
09:47:50.102,-1.520,-0.041
09:47:50.104,-1.556,-0.058
09:47:50.106,-1.591,-0.058
09:47:50.108,-1.591,-0.058
09:47:50.11,-1.556,-0.058
09:47:50.112,-1.556,-0.075
09:47:50.114,-1.556,-0.075
09:47:50.116,-1.520,-0.075
09:47:50.118,-1.486,-0.075
09:47:50.12,-1.380,-0.093
09:47:50.122,-1.273,-0.093
09:47:50.124,-1.166,-0.093
09:47:50.126,-1.060,-0.093
09:47:50.128,-0.955,-0.111
09:47:50.13,-0.848,-0.111
09:47:50.132,-0.777,-0.111
09:47:50.134,-0.670,-0.111
09:47:50.136,-0.599,-0.134
09:47:50.138,-0.528,-0.134
09:47:50.14,-0.459,-0.134
09:47:50.142,-0.388,-0.134
09:47:50.144,-0.352,-0.157
09:47:50.146,-0.317,-0.157
09:47:50.148,-0.246,-0.157
09:47:50.15,-0.210,-0.157
09:47:50.152,-0.210,-0.169
09:47:50.154,-0.210,-0.169
09:47:50.156,-0.210,-0.169
09:47:50.158,-0.210,-0.169
09:47:50.16,-0.174,-0.192
09:47:50.162,-0.174,-0.192
09:47:50.164,-0.174,-0.192
09:47:50.166,-0.139,-0.192
09:47:50.168,-0.139,-0.209
09:47:50.17,-0.103,-0.209
09:47:50.172,-0.068,-0.209
09:47:50.174,-0.068,-0.209
09:47:50.176,-0.032,-0.222
09:47:50.178,0.003,-0.222
09:47:50.18,0.003,-0.222
09:47:50.182,0.037,-0.222
09:47:50.184,0.073,-0.244
09:47:50.186,0.108,-0.244
09:47:50.188,0.108,-0.244
09:47:50.19,0.144,-0.244
09:47:50.192,0.144,-0.262
09:47:50.194,0.144,-0.262
09:47:50.196,0.179,-0.262
09:47:50.198,0.179,-0.262
09:47:50.2,0.179,-0.285
09:47:50.202,0.179,-0.285
09:47:50.204,0.215,-0.285
09:47:50.206,0.215,-0.285
09:47:50.208,0.215,-0.297
09:47:50.21,0.215,-0.297
09:47:50.212,0.215,-0.297
09:47:50.214,0.250,-0.297
09:47:50.216,0.250,-0.321
09:47:50.218,0.250,-0.321
09:47:50.22,0.250,-0.321
09:47:50.222,0.286,-0.321
09:47:50.224,0.286,-0.332
09:47:50.226,0.286,-0.332
09:47:50.228,0.321,-0.332
09:47:50.23,0.321,-0.332
09:47:50.232,0.357,-0.344
09:47:50.234,0.357,-0.344
09:47:50.236,0.393,-0.344
09:47:50.238,0.393,-0.344
09:47:50.24,0.393,-0.361
09:47:50.242,0.428,-0.361
09:47:50.244,0.464,-0.361
09:47:50.246,0.464,-0.361
09:47:50.248,0.499,-0.367
09:47:50.25,0.499,-0.367
09:47:50.252,0.533,-0.367
09:47:50.254,0.533,-0.367
09:47:50.256,0.569,-0.385
09:47:50.258,0.604,-0.385
09:47:50.26,0.604,-0.385
09:47:50.262,0.640,-0.385
09:47:50.264,0.675,-0.385
09:47:50.266,0.675,-0.385
09:47:50.268,0.711,-0.385
09:47:50.27,0.746,-0.385
09:47:50.272,0.746,-0.396
09:47:50.274,0.782,-0.396
09:47:50.276,0.817,-0.396
09:47:50.278,0.853,-0.396
09:47:50.28,0.853,-0.408
09:47:50.282,0.889,-0.408
09:47:50.284,0.889,-0.408
09:47:50.286,0.924,-0.408
09:47:50.288,0.924,-0.408
09:47:50.29,0.960,-0.408
09:47:50.292,0.960,-0.408
09:47:50.294,0.960,-0.408
09:47:50.296,0.960,-0.419
09:47:50.298,0.995,-0.419
09:47:50.3,0.960,-0.419
09:47:50.302,0.960,-0.419
09:47:50.304,0.960,-0.431
09:47:50.306,0.960,-0.431
09:47:50.308,0.924,-0.431
09:47:50.31,0.924,-0.431
09:47:50.312,0.924,-0.425
09:47:50.314,0.924,-0.425
09:47:50.316,0.889,-0.425
09:47:50.318,0.889,-0.425
09:47:50.32,0.889,-0.425
09:47:50.322,0.853,-0.425
09:47:50.324,0.853,-0.425
09:47:50.326,0.817,-0.425
09:47:50.328,0.817,-0.425
09:47:50.33,0.782,-0.425
09:47:50.332,0.746,-0.425
09:47:50.334,0.711,-0.425
09:47:50.336,0.675,-0.425
09:47:50.338,0.640,-0.425
09:47:50.34,0.604,-0.425
09:47:50.342,0.533,-0.425
09:47:50.344,0.499,-0.413
09:47:50.346,0.464,-0.413
09:47:50.348,0.428,-0.413
09:47:50.35,0.393,-0.413
09:47:50.352,0.357,-0.402
09:47:50.354,0.286,-0.402
09:47:50.356,0.286,-0.402
09:47:50.358,0.250,-0.402
09:47:50.36,0.215,-0.385
09:47:50.362,0.179,-0.385
09:47:50.364,0.179,-0.385
09:47:50.366,0.144,-0.385
09:47:50.368,0.108,-0.349
09:47:50.37,0.108,-0.349
09:47:50.372,0.108,-0.349
09:47:50.374,0.073,-0.349
09:47:50.376,0.073,-0.321
09:47:50.378,0.037,-0.321
09:47:50.38,0.037,-0.321
09:47:50.382,0.003,-0.321
09:47:50.384,0.003,-0.280
09:47:50.386,0.003,-0.280
09:47:50.388,0.003,-0.280
09:47:50.39,-0.032,-0.280
09:47:50.392,-0.032,-0.233
09:47:50.394,-0.032,-0.233
09:47:50.396,-0.068,-0.233
09:47:50.398,-0.068,-0.233
09:47:50.4,-0.068,-0.192
09:47:50.402,-0.068,-0.192
09:47:50.404,-0.103,-0.192
09:47:50.406,-0.103,-0.192
09:47:50.408,-0.103,-0.145
09:47:50.41,-0.103,-0.145
09:47:50.412,-0.103,-0.145
09:47:50.414,-0.103,-0.145
09:47:50.416,-0.103,-0.093
09:47:50.418,-0.139,-0.093
09:47:50.42,-0.139,-0.093
09:47:50.422,-0.139,-0.093
09:47:50.424,-0.139,-0.052
09:47:50.426,-0.139,-0.052
09:47:50.428,-0.139,-0.052
09:47:50.43,-0.139,-0.052
09:47:50.432,-0.139,-0.023
09:47:50.434,-0.139,-0.023
09:47:50.436,-0.139,-0.023
09:47:50.438,-0.174,-0.023
09:47:50.44,-0.174,0.000
09:47:50.442,-0.174,0.000
09:47:50.444,-0.174,0.000
09:47:50.446,-0.174,0.000
09:47:50.448,-0.139,0.018
09:47:50.45,-0.139,0.018
09:47:50.452,-0.139,0.018
09:47:50.454,-0.139,0.018
09:47:50.456,-0.139,0.018
09:47:50.458,-0.139,0.018
09:47:50.46,-0.139,0.018
09:47:50.462,-0.139,0.018
09:47:50.464,-0.139,0.006
09:47:50.466,-0.139,0.006
09:47:50.468,-0.103,0.006
09:47:50.47,-0.103,0.006
09:47:50.472,-0.103,-0.011
09:47:50.474,-0.103,-0.011
09:47:50.476,-0.103,-0.011
09:47:50.478,-0.103,-0.011
09:47:50.48,-0.103,-0.029
09:47:50.482,-0.103,-0.029
09:47:50.484,-0.103,-0.029
09:47:50.486,-0.103,-0.029
09:47:50.488,-0.103,-0.134
09:47:50.49,-0.103,-0.134
09:47:50.492,-0.103,-0.134
09:47:50.494,-0.103,-0.134
09:47:50.496,-0.103,-0.164
09:47:50.498,-0.068,-0.164
09:47:53.666,0.003,0.355
09:47:53.668,0.003,0.355
09:47:53.67,0.037,0.355
09:47:53.672,0.037,0.310
09:47:53.674,0.003,0.310
09:47:53.676,0.003,0.310
09:47:53.678,0.003,0.310
09:47:53.68,0.003,0.260
09:47:53.682,0.003,0.260
09:47:53.684,0.003,0.260
09:47:53.686,0.003,0.260
09:47:53.688,0.003,0.220
09:47:53.69,0.037,0.220
09:47:53.692,0.037,0.220
09:47:53.694,0.073,0.220
09:47:53.696,0.073,0.170
09:47:53.698,0.073,0.170
09:47:53.7,0.073,0.170
09:47:53.702,0.073,0.170
09:47:53.704,0.073,0.118
09:47:53.706,0.073,0.118
09:47:53.708,0.073,0.118
09:47:53.71,0.037,0.118
09:47:53.712,0.037,0.079
09:47:53.714,0.037,0.079
09:47:53.716,0.037,0.079
09:47:53.718,0.003,0.079
09:47:53.72,0.003,0.040
09:47:53.722,0.003,0.040
09:47:53.724,0.003,0.040
09:47:53.726,0.037,0.040
09:47:53.728,0.037,0.006
09:47:53.73,0.037,0.006
09:47:53.732,0.073,0.006
09:47:53.734,0.073,0.006
09:47:53.736,0.073,-0.028
09:47:53.738,0.108,-0.028
09:47:53.74,0.108,-0.028
09:47:53.742,0.108,-0.028
09:47:53.744,0.144,-0.057
09:47:53.746,0.144,-0.057
09:47:53.748,0.108,-0.057
09:47:53.75,0.108,-0.057
09:47:53.752,0.108,-0.073
09:47:53.754,0.073,-0.073
09:47:53.756,0.037,-0.073
09:47:53.758,0.003,-0.073
09:47:53.76,0.003,-0.102
09:47:53.762,-0.032,-0.102
09:47:53.764,-0.103,-0.102
09:47:53.766,-0.139,-0.102
09:47:53.768,-0.210,-0.118
09:47:53.77,-0.281,-0.118
09:47:53.772,-0.317,-0.118
09:47:53.774,-0.388,-0.118
09:47:53.776,-0.494,-0.136
09:47:53.778,-0.635,-0.136
09:47:53.78,-0.848,-0.136
09:47:53.782,-0.990,-0.136
09:47:53.784,-1.131,-0.152
09:47:53.786,-1.237,-0.152
09:47:53.788,-1.273,-0.152
09:47:53.79,-1.344,-0.152
09:47:53.792,-1.380,-0.164
09:47:53.794,-1.415,-0.164
09:47:53.796,-1.415,-0.164
09:47:53.798,-1.380,-0.164
09:47:53.8,-1.380,-0.180
09:47:53.802,-1.380,-0.180
09:47:53.804,-1.344,-0.180
09:47:53.806,-1.309,-0.180
09:47:53.808,-1.237,-0.198
09:47:53.81,-1.131,-0.198
09:47:53.812,-1.024,-0.198
09:47:53.814,-0.919,-0.198
09:47:53.816,-0.813,-0.214
09:47:53.818,-0.777,-0.214
09:47:53.82,-0.670,-0.214
09:47:53.822,-0.599,-0.214
09:47:53.824,-0.528,-0.226
09:47:53.826,-0.494,-0.226
09:47:53.828,-0.423,-0.226
09:47:53.83,-0.388,-0.226
09:47:53.832,-0.352,-0.242
09:47:53.834,-0.281,-0.242
09:47:53.836,-0.246,-0.242
09:47:53.838,-0.210,-0.242
09:47:53.84,-0.174,-0.260
09:47:53.842,-0.174,-0.260
09:47:53.844,-0.139,-0.260
09:47:53.846,-0.103,-0.260
09:47:53.848,-0.068,-0.282
09:47:53.85,-0.068,-0.282
09:47:53.852,-0.032,-0.282
09:47:53.854,0.003,-0.282
09:47:53.856,0.003,-0.293
09:47:53.858,0.003,-0.293
09:47:53.86,0.037,-0.293
09:47:53.862,0.073,-0.293
09:47:53.864,0.108,-0.316
09:47:53.866,0.144,-0.316
09:47:53.868,0.179,-0.316
09:47:53.87,0.215,-0.316
09:47:53.872,0.250,-0.327
09:47:53.874,0.250,-0.327
09:47:53.876,0.286,-0.327
09:47:53.878,0.321,-0.327
09:47:53.88,0.321,-0.344
09:47:53.882,0.321,-0.344
09:47:53.884,0.321,-0.344
09:47:53.886,0.286,-0.344
09:47:53.888,0.286,-0.366
09:47:53.89,0.321,-0.366
09:47:53.892,0.321,-0.366
09:47:53.894,0.357,-0.366
09:47:53.896,0.357,-0.378
09:47:53.898,0.393,-0.378
09:47:53.9,0.393,-0.378
09:47:53.902,0.393,-0.378
09:47:53.904,0.393,-0.389
09:47:53.906,0.393,-0.389
09:47:53.908,0.393,-0.389
09:47:53.91,0.428,-0.389
09:47:53.912,0.428,-0.411
09:47:53.914,0.428,-0.411
09:47:53.916,0.428,-0.411
09:47:53.918,0.428,-0.411
09:47:53.92,0.428,-0.423
09:47:53.922,0.428,-0.423
09:47:53.924,0.464,-0.423
09:47:53.926,0.464,-0.423
09:47:53.928,0.499,-0.428
09:47:53.93,0.533,-0.428
09:47:53.932,0.533,-0.428
09:47:53.934,0.569,-0.428
09:47:53.936,0.604,-0.446
09:47:53.938,0.604,-0.446
09:47:53.94,0.640,-0.446
09:47:53.942,0.640,-0.446
09:47:53.944,0.675,-0.457
09:47:53.946,0.711,-0.457
09:47:53.948,0.711,-0.457
09:47:53.95,0.746,-0.457
09:47:53.952,0.782,-0.473
09:47:53.954,0.817,-0.473
09:47:53.956,0.853,-0.473
09:47:53.958,0.889,-0.473
09:47:53.96,0.889,-0.473
09:47:53.962,0.889,-0.473
09:47:53.964,0.924,-0.473
09:47:53.966,0.924,-0.473
09:47:53.968,0.924,-0.490
09:47:53.97,0.960,-0.490
09:47:53.972,0.960,-0.490
09:47:53.974,0.995,-0.490
09:47:53.976,0.995,-0.496
09:47:53.978,0.995,-0.496
09:47:53.98,0.995,-0.496
09:47:53.982,1.029,-0.496
09:47:53.984,1.029,-0.502
09:47:53.986,1.065,-0.502
09:47:53.988,1.065,-0.502
09:47:53.99,1.065,-0.502
09:47:53.992,1.065,-0.502
09:47:53.994,1.029,-0.502
09:47:53.996,0.995,-0.502
09:47:53.998,0.995,-0.502
09:47:54,0.960,-0.513
09:47:54.002,0.924,-0.513
09:47:54.004,0.924,-0.513
09:47:54.006,0.924,-0.513
09:47:54.008,0.924,-0.519
09:47:54.01,0.889,-0.519
09:47:54.012,0.889,-0.519
09:47:54.014,0.853,-0.519
09:47:54.016,0.817,-0.519
09:47:54.018,0.782,-0.519
09:47:54.02,0.782,-0.519
09:47:54.022,0.711,-0.519
09:47:54.024,0.675,-0.524
09:47:54.026,0.640,-0.524
09:47:54.028,0.604,-0.524
09:47:54.03,0.533,-0.524
09:47:54.032,0.499,-0.519
09:47:54.034,0.464,-0.519
09:47:54.036,0.428,-0.519
09:47:54.038,0.393,-0.519
09:47:54.04,0.357,-0.513
09:47:54.042,0.357,-0.513
09:47:54.044,0.321,-0.513
09:47:54.046,0.286,-0.513
09:47:54.048,0.250,-0.507
09:47:54.05,0.250,-0.507
09:47:54.052,0.215,-0.507
09:47:54.054,0.179,-0.507
09:47:54.056,0.179,-0.496
09:47:54.058,0.144,-0.496
09:47:54.06,0.108,-0.496
09:47:54.062,0.108,-0.496
09:47:54.064,0.073,-0.485
09:47:54.066,0.037,-0.485
09:47:54.068,0.037,-0.485
09:47:54.07,0.003,-0.485
09:47:54.072,0.003,-0.474
09:47:54.074,0.003,-0.474
09:47:54.076,0.003,-0.474
09:47:54.078,0.003,-0.474
09:47:54.08,0.003,-0.444
09:47:54.082,0.003,-0.444
09:47:54.084,-0.032,-0.444
09:47:54.086,-0.032,-0.444
09:47:54.088,-0.068,-0.414
09:47:54.09,-0.068,-0.414
09:47:54.092,-0.068,-0.414
09:47:54.094,-0.068,-0.414
09:47:54.096,-0.068,-0.378
09:47:54.098,-0.103,-0.378
09:47:54.1,-0.103,-0.378
09:47:54.102,-0.103,-0.378
09:47:54.104,-0.103,-0.336
09:47:54.106,-0.103,-0.336
09:47:54.108,-0.103,-0.336
09:47:54.11,-0.103,-0.336
09:47:54.112,-0.103,-0.300
09:47:54.114,-0.103,-0.300
09:47:54.116,-0.103,-0.300
09:47:54.118,-0.103,-0.300
09:47:54.12,-0.103,-0.276
09:47:54.122,-0.103,-0.276
09:47:54.124,-0.103,-0.276
09:47:54.126,-0.103,-0.276
09:47:54.128,-0.103,-0.246
09:47:54.13,-0.103,-0.246
09:47:54.132,-0.103,-0.246
09:47:54.134,-0.103,-0.246
09:47:54.136,-0.103,-0.222
09:47:54.138,-0.103,-0.222
09:47:54.14,-0.139,-0.222
09:47:54.142,-0.139,-0.222
09:47:54.144,-0.139,-0.210
09:48:10.484,-0.032,0.709
09:48:10.486,0.003,0.709
09:48:10.488,0.003,0.672
09:48:10.49,0.003,0.672
09:48:10.492,0.003,0.672
09:48:10.494,0.003,0.672
09:48:10.496,0.003,0.641
09:48:10.498,0.003,0.641
09:48:10.5,0.003,0.641
09:48:10.502,0.003,0.641
09:48:10.504,0.003,0.593
09:48:10.506,0.003,0.593
09:48:10.508,0.003,0.593
09:48:10.51,0.003,0.593
09:48:10.512,0.003,0.549
09:48:10.514,-0.032,0.549
09:48:10.516,0.003,0.549
09:48:10.518,-0.032,0.549
09:48:10.52,-0.032,0.513
09:48:10.522,-0.032,0.513
09:48:10.524,-0.032,0.513
09:48:10.526,-0.032,0.513
09:48:10.528,-0.032,0.458
09:48:10.53,-0.032,0.458
09:48:10.532,-0.068,0.458
09:48:10.534,-0.068,0.458
09:48:10.536,-0.068,0.415
09:48:10.538,-0.068,0.415
09:48:10.54,-0.068,0.415
09:48:10.542,-0.068,0.415
09:48:10.544,-0.068,0.372
09:48:10.546,-0.103,0.372
09:48:10.548,-0.103,0.372
09:48:10.55,-0.103,0.372
09:48:10.552,-0.103,0.330
09:48:10.554,-0.103,0.330
